mo_key,population,year,age_band,mo_id,mo_name,age_band_label,age_band_order
невельский,327.0,2020,80_plus,358,Невельский,80+,17
ногликский,94.0,2020,0,370,Ногликский,0,0
ногликский,506.0,2020,1_4,370,Ногликский,1-4,1
ногликский,723.0,2020,5_9,370,Ногликский,5-9,2
ногликский,772.0,2020,10_14,370,Ногликский,10-14,3
ногликский,579.0,2020,15_19,370,Ногликский,15-19,4
ногликский,660.0,2020,20_24,370,Ногликский,20-24,5
ногликский,752.0,2020,25_29,370,Ногликский,25-29,6
ногликский,987.0,2020,30_34,370,Ногликский,30-34,7
ногликский,986.0,2020,35_39,370,Ногликский,35-39,8
ногликский,1175.0,2020,40_44,370,Ногликский,40-44,9
ногликский,1028.0,2020,45_49,370,Ногликский,45-49,10
ногликский,894.0,2020,50_54,370,Ногликский,50-54,11
ногликский,738.0,2020,55_59,370,Ногликский,55-59,12
ногликский,797.0,2020,60_64,370,Ногликский,60-64,13
ногликский,736.0,2020,65_69,370,Ногликский,65-69,14
ногликский,476.0,2020,70_74,370,Ногликский,70-74,15
ногликский,138.0,2020,75_79,370,Ногликский,75-79,16
ногликский,181.0,2020,80_plus,370,Ногликский,80+,17
охинский,219.0,2020,0,369,Охинский,0,0
охинский,1314.0,2020,1_4,369,Охинский,1-4,1
охинский,2196.0,2020,5_9,369,Охинский,5-9,2
охинский,2110.0,2020,10_14,369,Охинский,10-14,3
охинский,1912.0,2020,15_19,369,Охинский,15-19,4
охинский,2272.0,2020,20_24,369,Охинский,20-24,5
охинский,2712.0,2020,25_29,369,Охинский,25-29,6
охинский,3784.0,2020,30_34,369,Охинский,30-34,7
охинский,3640.0,2020,35_39,369,Охинский,35-39,8
охинский,4087.0,2020,40_44,369,Охинский,40-44,9
охинский,3467.0,2020,45_49,369,Охинский,45-49,10
охинский,3099.0,2020,50_54,369,Охинский,50-54,11
охинский,2860.0,2020,55_59,369,Охинский,55-59,12
охинский,2769.0,2020,60_64,369,Охинский,60-64,13
охинский,2685.0,2020,65_69,369,Охинский,65-69,14
охинский,1798.0,2020,70_74,369,Охинский,70-74,15
охинский,763.0,2020,75_79,369,Охинский,75-79,16
охинский,690.0,2020,80_plus,369,Охинский,80+,17
поронайский,158.0,2020,0,373,Поронайский,0,0
поронайский,826.0,2020,1_4,373,Поронайский,1-4,1
поронайский,1186.0,2020,5_9,373,Поронайский,5-9,2
поронайский,1191.0,2020,10_14,373,Поронайский,10-14,3
поронайский,992.0,2020,15_19,373,Поронайский,15-19,4
поронайский,764.0,2020,20_24,373,Поронайский,20-24,5
поронайский,890.0,2020,25_29,373,Поронайский,25-29,6
поронайский,1366.0,2020,30_34,373,Поронайский,30-34,7
поронайский,1589.0,2020,35_39,373,Поронайский,35-39,8
поронайский,1530.0,2020,40_44,373,Поронайский,40-44,9
поронайский,1569.0,2020,45_49,373,Поронайский,45-49,10
поронайский,1219.0,2020,50_54,373,Поронайский,50-54,11
поронайский,1233.0,2020,55_59,373,Поронайский,55-59,12
поронайский,1493.0,2020,60_64,373,Поронайский,60-64,13
поронайский,1505.0,2020,65_69,373,Поронайский,65-69,14
поронайский,1015.0,2020,70_74,373,Поронайский,70-74,15
поронайский,352.0,2020,75_79,373,Поронайский,75-79,16
поронайский,487.0,2020,80_plus,373,Поронайский,80+,17
северо-курильский,14.0,2020,0,356,Северо-Курильский,0,0
северо-курильский,95.0,2020,1_4,356,Северо-Курильский,1-4,1
северо-курильский,96.0,2020,5_9,356,Северо-Курильский,5-9,2
северо-курильский,121.0,2020,10_14,356,Северо-Курильский,10-14,3
северо-курильский,90.0,2020,15_19,356,Северо-Курильский,15-19,4
северо-курильский,92.0,2020,20_24,356,Северо-Курильский,20-24,5
северо-курильский,162.0,2020,25_29,356,Северо-Курильский,25-29,6
северо-курильский,225.0,2020,30_34,356,Северо-Курильский,30-34,7
северо-курильский,255.0,2020,35_39,356,Северо-Курильский,35-39,8
северо-курильский,235.0,2020,40_44,356,Северо-Курильский,40-44,9
северо-курильский,201.0,2020,45_49,356,Северо-Курильский,45-49,10
северо-курильский,196.0,2020,50_54,356,Северо-Курильский,50-54,11
северо-курильский,151.0,2020,55_59,356,Северо-Курильский,55-59,12
северо-курильский,170.0,2020,60_64,356,Северо-Курильский,60-64,13
северо-курильский,148.0,2020,65_69,356,Северо-Курильский,65-69,14
северо-курильский,90.0,2020,70_74,356,Северо-Курильский,70-74,15
северо-курильский,11.0,2020,75_79,356,Северо-Курильский,75-79,16
северо-курильский,22.0,2020,80_plus,356,Северо-Курильский,80+,17
смирныховский,99.0,2020,0,372,Смирныховский,0,0
смирныховский,459.0,2020,1_4,372,Смирныховский,1-4,1
смирныховский,636.0,2020,5_9,372,Смирныховский,5-9,2
смирныховский,712.0,2020,10_14,372,Смирныховский,10-14,3
смирныховский,570.0,2020,15_19,372,Смирныховский,15-19,4
смирныховский,486.0,2020,20_24,372,Смирныховский,20-24,5
смирныховский,554.0,2020,25_29,372,Смирныховский,25-29,6
смирныховский,889.0,2020,30_34,372,Смирныховский,30-34,7
смирныховский,1026.0,2020,35_39,372,Смирныховский,35-39,8
смирныховский,988.0,2020,40_44,372,Смирныховский,40-44,9
смирныховский,889.0,2020,45_49,372,Смирныховский,45-49,10
смирныховский,739.0,2020,50_54,372,Смирныховский,50-54,11
смирныховский,758.0,2020,55_59,372,Смирныховский,55-59,12
смирныховский,873.0,2020,60_64,372,Смирныховский,60-64,13
смирныховский,892.0,2020,65_69,372,Смирныховский,65-69,14
смирныховский,535.0,2020,70_74,372,Смирныховский,70-74,15
смирныховский,200.0,2020,75_79,372,Смирныховский,75-79,16
смирныховский,237.0,2020,80_plus,372,Смирныховский,80+,17
томаринский,61.0,2020,0,367,Томаринский,0,0
томаринский,336.0,2020,1_4,367,Томаринский,1-4,1
томаринский,432.0,2020,5_9,367,Томаринский,5-9,2
томаринский,495.0,2020,10_14,367,Томаринский,10-14,3
томаринский,413.0,2020,15_19,367,Томаринский,15-19,4
томаринский,324.0,2020,20_24,367,Томаринский,20-24,5
томаринский,354.0,2020,25_29,367,Томаринский,25-29,6
томаринский,555.0,2020,30_34,367,Томаринский,30-34,7
томаринский,580.0,2020,35_39,367,Томаринский,35-39,8
томаринский,667.0,2020,40_44,367,Томаринский,40-44,9
томаринский,651.0,2020,45_49,367,Томаринский,45-49,10
томаринский,471.0,2020,50_54,367,Томаринский,50-54,11
томаринский,570.0,2020,55_59,367,Томаринский,55-59,12
томаринский,669.0,2020,60_64,367,Томаринский,60-64,13
томаринский,782.0,2020,65_69,367,Томаринский,65-69,14
томаринский,557.0,2020,70_74,367,Томаринский,70-74,15
томаринский,156.0,2020,75_79,367,Томаринский,75-79,16
томаринский,259.0,2020,80_plus,367,Томаринский,80+,17
тымовский,127.0,2020,0,371,Тымовский,0,0
тымовский,642.0,2020,1_4,371,Тымовский,1-4,1
тымовский,960.0,2020,5_9,371,Тымовский,5-9,2
тымовский,1030.0,2020,10_14,371,Тымовский,10-14,3
тымовский,853.0,2020,15_19,371,Тымовский,15-19,4
тымовский,555.0,2020,20_24,371,Тымовский,20-24,5
тымовский,766.0,2020,25_29,371,Тымовский,25-29,6
тымовский,1090.0,2020,30_34,371,Тымовский,30-34,7
тымовский,1120.0,2020,35_39,371,Тымовский,35-39,8
тымовский,1109.0,2020,40_44,371,Тымовский,40-44,9
тымовский,1154.0,2020,45_49,371,Тымовский,45-49,10
тымовский,917.0,2020,50_54,371,Тымовский,50-54,11
тымовский,863.0,2020,55_59,371,Тымовский,55-59,12
тымовский,1071.0,2020,60_64,371,Тымовский,60-64,13
тымовский,1088.0,2020,65_69,371,Тымовский,65-69,14
тымовский,740.0,2020,70_74,371,Тымовский,70-74,15
тымовский,226.0,2020,75_79,371,Тымовский,75-79,16
тымовский,300.0,2020,80_plus,371,Тымовский,80+,17
углегорский,100.0,2020,0,365,Углегорский,0,0
углегорский,526.0,2020,1_4,365,Углегорский,1-4,1
углегорский,850.0,2020,5_9,365,Углегорский,5-9,2
углегорский,982.0,2020,10_14,365,Углегорский,10-14,3
углегорский,730.0,2020,15_19,365,Углегорский,15-19,4
углегорский,661.0,2020,20_24,365,Углегорский,20-24,5
углегорский,740.0,2020,25_29,365,Углегорский,25-29,6
углегорский,1227.0,2020,30_34,365,Углегорский,30-34,7
углегорский,1366.0,2020,35_39,365,Углегорский,35-39,8
углегорский,1358.0,2020,40_44,365,Углегорский,40-44,9
углегорский,1320.0,2020,45_49,365,Углегорский,45-49,10
углегорский,1062.0,2020,50_54,365,Углегорский,50-54,11
углегорский,1247.0,2020,55_59,365,Углегорский,55-59,12
углегорский,1486.0,2020,60_64,365,Углегорский,60-64,13
углегорский,1570.0,2020,65_69,365,Углегорский,65-69,14
углегорский,1058.0,2020,70_74,365,Углегорский,70-74,15
углегорский,349.0,2020,75_79,365,Углегорский,75-79,16
углегорский,458.0,2020,80_plus,365,Углегорский,80+,17
холмский,212.0,2020,0,359,Холмский,0,0
холмский,1196.0,2020,1_4,359,Холмский,1-4,1
холмский,1809.0,2020,5_9,359,Холмский,5-9,2
холмский,1849.0,2020,10_14,359,Холмский,10-14,3
холмский,1673.0,2020,15_19,359,Холмский,15-19,4
холмский,1367.0,2020,20_24,359,Холмский,20-24,5
холмский,1402.0,2020,25_29,359,Холмский,25-29,6
холмский,2547.0,2020,30_34,359,Холмский,30-34,7
холмский,2707.0,2020,35_39,359,Холмский,35-39,8
холмский,2718.0,2020,40_44,359,Холмский,40-44,9
холмский,2690.0,2020,45_49,359,Холмский,45-49,10
холмский,2353.0,2020,50_54,359,Холмский,50-54,11
холмский,2255.0,2020,55_59,359,Холмский,55-59,12
холмский,2747.0,2020,60_64,359,Холмский,60-64,13
холмский,2679.0,2020,65_69,359,Холмский,65-69,14
холмский,2020.0,2020,70_74,359,Холмский,70-74,15
холмский,674.0,2020,75_79,359,Холмский,75-79,16
холмский,1012.0,2020,80_plus,359,Холмский,80+,17
южно-курильский,104.0,2020,0,361,Южно-Курильский,0,0
южно-курильский,575.0,2020,1_4,361,Южно-Курильский,1-4,1
южно-курильский,824.0,2020,5_9,361,Южно-Курильский,5-9,2
южно-курильский,684.0,2020,10_14,361,Южно-Курильский,10-14,3
южно-курильский,426.0,2020,15_19,361,Южно-Курильский,15-19,4
южно-курильский,805.0,2020,20_24,361,Южно-Курильский,20-24,5
южно-курильский,1101.0,2020,25_29,361,Южно-Курильский,25-29,6
южно-курильский,1341.0,2020,30_34,361,Южно-Курильский,30-34,7
южно-курильский,1460.0,2020,35_39,361,Южно-Курильский,35-39,8
южно-курильский,1011.0,2020,40_44,361,Южно-Курильский,40-44,9
южно-курильский,810.0,2020,45_49,361,Южно-Курильский,45-49,10
южно-курильский,555.0,2020,50_54,361,Южно-Курильский,50-54,11
южно-курильский,449.0,2020,55_59,361,Южно-Курильский,55-59,12
южно-курильский,454.0,2020,60_64,361,Южно-Курильский,60-64,13
южно-курильский,464.0,2020,65_69,361,Южно-Курильский,65-69,14
южно-курильский,263.0,2020,70_74,361,Южно-Курильский,70-74,15
южно-курильский,79.0,2020,75_79,361,Южно-Курильский,75-79,16
южно-курильский,78.0,2020,80_plus,361,Южно-Курильский,80+,17
южно-сахалинск,858.0,2020,0,364,Южно-Сахалинск,0,0
южно-сахалинск,5786.0,2020,1_4,364,Южно-Сахалинск,1-4,1
южно-сахалинск,10110.0,2020,5_9,364,Южно-Сахалинск,5-9,2
южно-сахалинск,8662.0,2020,10_14,364,Южно-Сахалинск,10-14,3
южно-сахалинск,6958.0,2020,15_19,364,Южно-Сахалинск,15-19,4
южно-сахалинск,10041.0,2020,20_24,364,Южно-Сахалинск,20-24,5
южно-сахалинск,9941.0,2020,25_29,364,Южно-Сахалинск,25-29,6
южно-сахалинск,18076.0,2020,30_34,364,Южно-Сахалинск,30-34,7
южно-сахалинск,19446.0,2020,35_39,364,Южно-Сахалинск,35-39,8
южно-сахалинск,17553.0,2020,40_44,364,Южно-Сахалинск,40-44,9
южно-сахалинск,15337.0,2020,45_49,364,Южно-Сахалинск,45-49,10
южно-сахалинск,12297.0,2020,50_54,364,Южно-Сахалинск,50-54,11
южно-сахалинск,11694.0,2020,55_59,364,Южно-Сахалинск,55-59,12
южно-сахалинск,11948.0,2020,60_64,364,Южно-Сахалинск,60-64,13
южно-сахалинск,11592.0,2020,65_69,364,Южно-Сахалинск,65-69,14
южно-сахалинск,8454.0,2020,70_74,364,Южно-Сахалинск,70-74,15
южно-сахалинск,3732.0,2020,75_79,364,Южно-Сахалинск,75-79,16
южно-сахалинск,5903.0,2020,80_plus,364,Южно-Сахалинск,80+,17
александровск-сахалинский,74.0,2025,0,368,Александровск-Сахалинский,0,0
александровск-сахалинский,370.0,2025,1_4,368,Александровск-Сахалинский,1-4,1
александровск-сахалинский,511.0,2025,5_9,368,Александровск-Сахалинский,5-9,2
александровск-сахалинский,629.0,2025,10_14,368,Александровск-Сахалинский,10-14,3
александровск-сахалинский,728.0,2025,15_19,368,Александровск-Сахалинский,15-19,4
александровск-сахалинский,415.0,2025,20_24,368,Александровск-Сахалинский,20-24,5
александровск-сахалинский,427.0,2025,25_29,368,Александровск-Сахалинский,25-29,6
александровск-сахалинский,650.0,2025,30_34,368,Александровск-Сахалинский,30-34,7
александровск-сахалинский,657.0,2025,35_39,368,Александровск-Сахалинский,35-39,8
александровск-сахалинский,711.0,2025,40_44,368,Александровск-Сахалинский,40-44,9
александровск-сахалинский,726.0,2025,45_49,368,Александровск-Сахалинский,45-49,10
александровск-сахалинский,638.0,2025,50_54,368,Александровск-Сахалинский,50-54,11
александровск-сахалинский,663.0,2025,55_59,368,Александровск-Сахалинский,55-59,12
александровск-сахалинский,771.0,2025,60_64,368,Александровск-Сахалинский,60-64,13
александровск-сахалинский,917.0,2025,65_69,368,Александровск-Сахалинский,65-69,14
александровск-сахалинский,693.0,2025,70_74,368,Александровск-Сахалинский,70-74,15
александровск-сахалинский,266.0,2025,75_79,368,Александровск-Сахалинский,75-79,16
александровск-сахалинский,375.0,2025,80_plus,368,Александровск-Сахалинский,80+,17
анивский,187.0,2025,0,360,Анивский,0,0
анивский,906.0,2025,1_4,360,Анивский,1-4,1
анивский,1296.0,2025,5_9,360,Анивский,5-9,2
анивский,1107.0,2025,10_14,360,Анивский,10-14,3
анивский,1100.0,2025,15_19,360,Анивский,15-19,4
анивский,1478.0,2025,20_24,360,Анивский,20-24,5
анивский,1312.0,2025,25_29,360,Анивский,25-29,6
анивский,2119.0,2025,30_34,360,Анивский,30-34,7
анивский,2088.0,2025,35_39,360,Анивский,35-39,8
анивский,1693.0,2025,40_44,360,Анивский,40-44,9
анивский,1455.0,2025,45_49,360,Анивский,45-49,10
анивский,1259.0,2025,50_54,360,Анивский,50-54,11
анивский,1159.0,2025,55_59,360,Анивский,55-59,12
анивский,1264.0,2025,60_64,360,Анивский,60-64,13
анивский,1179.0,2025,65_69,360,Анивский,65-69,14
анивский,741.0,2025,70_74,360,Анивский,70-74,15
анивский,269.0,2025,75_79,360,Анивский,75-79,16
анивский,387.0,2025,80_plus,360,Анивский,80+,17
долинский,152.0,2025,0,363,Долинский,0,0
долинский,977.0,2025,1_4,363,Долинский,1-4,1
долинский,1439.0,2025,5_9,363,Долинский,5-9,2
долинский,1352.0,2025,10_14,363,Долинский,10-14,3
долинский,1239.0,2025,15_19,363,Долинский,15-19,4
долинский,911.0,2025,20_24,363,Долинский,20-24,5
долинский,998.0,2025,25_29,363,Долинский,25-29,6
долинский,1634.0,2025,30_34,363,Долинский,30-34,7
долинский,1888.0,2025,35_39,363,Долинский,35-39,8
долинский,1862.0,2025,40_44,363,Долинский,40-44,9
долинский,1644.0,2025,45_49,363,Долинский,45-49,10
долинский,1337.0,2025,50_54,363,Долинский,50-54,11
долинский,1330.0,2025,55_59,363,Долинский,55-59,12
долинский,1789.0,2025,60_64,363,Долинский,60-64,13
долинский,1628.0,2025,65_69,363,Долинский,65-69,14
долинский,1232.0,2025,70_74,363,Долинский,70-74,15
долинский,399.0,2025,75_79,363,Долинский,75-79,16
долинский,567.0,2025,80_plus,363,Долинский,80+,17
корсаковский,349.0,2025,0,362,Корсаковский,0,0
корсаковский,1652.0,2025,1_4,362,Корсаковский,1-4,1
корсаковский,2399.0,2025,5_9,362,Корсаковский,5-9,2
корсаковский,2180.0,2025,10_14,362,Корсаковский,10-14,3
корсаковский,2036.0,2025,15_19,362,Корсаковский,15-19,4
корсаковский,2191.0,2025,20_24,362,Корсаковский,20-24,5
корсаковский,2472.0,2025,25_29,362,Корсаковский,25-29,6
корсаковский,3423.0,2025,30_34,362,Корсаковский,30-34,7
корсаковский,3531.0,2025,35_39,362,Корсаковский,35-39,8
корсаковский,3290.0,2025,40_44,362,Корсаковский,40-44,9
корсаковский,3259.0,2025,45_49,362,Корсаковский,45-49,10
корсаковский,2594.0,2025,50_54,362,Корсаковский,50-54,11
корсаковский,2635.0,2025,55_59,362,Корсаковский,55-59,12
корсаковский,2822.0,2025,60_64,362,Корсаковский,60-64,13
корсаковский,2595.0,2025,65_69,362,Корсаковский,65-69,14
корсаковский,1865.0,2025,70_74,362,Корсаковский,70-74,15
корсаковский,623.0,2025,75_79,362,Корсаковский,75-79,16
корсаковский,882.0,2025,80_plus,362,Корсаковский,80+,17
курильский,85.0,2025,0,357,Курильский,0,0
курильский,361.0,2025,1_4,357,Курильский,1-4,1
курильский,487.0,2025,5_9,357,Курильский,5-9,2
курильский,380.0,2025,10_14,357,Курильский,10-14,3
курильский,251.0,2025,15_19,357,Курильский,15-19,4
курильский,516.0,2025,20_24,357,Курильский,20-24,5
курильский,735.0,2025,25_29,357,Курильский,25-29,6
курильский,780.0,2025,30_34,357,Курильский,30-34,7
курильский,739.0,2025,35_39,357,Курильский,35-39,8
курильский,543.0,2025,40_44,357,Курильский,40-44,9
курильский,480.0,2025,45_49,357,Курильский,45-49,10
курильский,399.0,2025,50_54,357,Курильский,50-54,11
курильский,342.0,2025,55_59,357,Курильский,55-59,12
курильский,321.0,2025,60_64,357,Курильский,60-64,13
курильский,240.0,2025,65_69,357,Курильский,65-69,14
курильский,143.0,2025,70_74,357,Курильский,70-74,15
курильский,37.0,2025,75_79,357,Курильский,75-79,16
курильский,35.0,2025,80_plus,357,Курильский,80+,17
макаровский,64.0,2025,0,366,Макаровский,0,0
макаровский,277.0,2025,1_4,366,Макаровский,1-4,1
макаровский,424.0,2025,5_9,366,Макаровский,5-9,2
макаровский,409.0,2025,10_14,366,Макаровский,10-14,3
макаровский,346.0,2025,15_19,366,Макаровский,15-19,4
макаровский,270.0,2025,20_24,366,Макаровский,20-24,5
макаровский,352.0,2025,25_29,366,Макаровский,25-29,6
макаровский,508.0,2025,30_34,366,Макаровский,30-34,7
макаровский,569.0,2025,35_39,366,Макаровский,35-39,8
макаровский,565.0,2025,40_44,366,Макаровский,40-44,9
макаровский,548.0,2025,45_49,366,Макаровский,45-49,10
макаровский,452.0,2025,50_54,366,Макаровский,50-54,11
макаровский,455.0,2025,55_59,366,Макаровский,55-59,12
макаровский,579.0,2025,60_64,366,Макаровский,60-64,13
макаровский,556.0,2025,65_69,366,Макаровский,65-69,14
макаровский,351.0,2025,70_74,366,Макаровский,70-74,15
макаровский,151.0,2025,75_79,366,Макаровский,75-79,16
макаровский,214.0,2025,80_plus,366,Макаровский,80+,17
невельский,92.0,2025,0,358,Невельский,0,0
невельский,523.0,2025,1_4,358,Невельский,1-4,1
невельский,744.0,2025,5_9,358,Невельский,5-9,2
невельский,678.0,2025,10_14,358,Невельский,10-14,3
невельский,688.0,2025,15_19,358,Невельский,15-19,4
невельский,490.0,2025,20_24,358,Невельский,20-24,5
невельский,637.0,2025,25_29,358,Невельский,25-29,6
невельский,937.0,2025,30_34,358,Невельский,30-34,7
невельский,1053.0,2025,35_39,358,Невельский,35-39,8
невельский,922.0,2025,40_44,358,Невельский,40-44,9
невельский,929.0,2025,45_49,358,Невельский,45-49,10
невельский,795.0,2025,50_54,358,Невельский,50-54,11
невельский,803.0,2025,55_59,358,Невельский,55-59,12
невельский,866.0,2025,60_64,358,Невельский,60-64,13
невельский,835.0,2025,65_69,358,Невельский,65-69,14
невельский,599.0,2025,70_74,358,Невельский,70-74,15
невельский,220.0,2025,75_79,358,Невельский,75-79,16
невельский,327.0,2025,80_plus,358,Невельский,80+,17
ногликский,94.0,2025,0,370,Ногликский,0,0
ногликский,506.0,2025,1_4,370,Ногликский,1-4,1
ногликский,723.0,2025,5_9,370,Ногликский,5-9,2
ногликский,772.0,2025,10_14,370,Ногликский,10-14,3
ногликский,579.0,2025,15_19,370,Ногликский,15-19,4
ногликский,660.0,2025,20_24,370,Ногликский,20-24,5
ногликский,752.0,2025,25_29,370,Ногликский,25-29,6
ногликский,987.0,2025,30_34,370,Ногликский,30-34,7
ногликский,986.0,2025,35_39,370,Ногликский,35-39,8
ногликский,1175.0,2025,40_44,370,Ногликский,40-44,9
ногликский,1028.0,2025,45_49,370,Ногликский,45-49,10
ногликский,894.0,2025,50_54,370,Ногликский,50-54,11
ногликский,738.0,2025,55_59,370,Ногликский,55-59,12
ногликский,797.0,2025,60_64,370,Ногликский,60-64,13
ногликский,736.0,2025,65_69,370,Ногликский,65-69,14
ногликский,476.0,2025,70_74,370,Ногликский,70-74,15
ногликский,138.0,2025,75_79,370,Ногликский,75-79,16
ногликский,181.0,2025,80_plus,370,Ногликский,80+,17
охинский,219.0,2025,0,369,Охинский,0,0
охинский,1314.0,2025,1_4,369,Охинский,1-4,1
охинский,2196.0,2025,5_9,369,Охинский,5-9,2
охинский,2110.0,2025,10_14,369,Охинский,10-14,3
охинский,1912.0,2025,15_19,369,Охинский,15-19,4
охинский,2272.0,2025,20_24,369,Охинский,20-24,5
охинский,2712.0,2025,25_29,369,Охинский,25-29,6
охинский,3784.0,2025,30_34,369,Охинский,30-34,7
охинский,3640.0,2025,35_39,369,Охинский,35-39,8
охинский,4087.0,2025,40_44,369,Охинский,40-44,9
охинский,3467.0,2025,45_49,369,Охинский,45-49,10
охинский,3099.0,2025,50_54,369,Охинский,50-54,11
охинский,2860.0,2025,55_59,369,Охинский,55-59,12
охинский,2769.0,2025,60_64,369,Охинский,60-64,13
охинский,2685.0,2025,65_69,369,Охинский,65-69,14
охинский,1798.0,2025,70_74,369,Охинский,70-74,15
охинский,763.0,2025,75_79,369,Охинский,75-79,16
охинский,690.0,2025,80_plus,369,Охинский,80+,17
поронайский,158.0,2025,0,373,Поронайский,0,0
поронайский,826.0,2025,1_4,373,Поронайский,1-4,1
поронайский,1186.0,2025,5_9,373,Поронайский,5-9,2
поронайский,1191.0,2025,10_14,373,Поронайский,10-14,3
поронайский,992.0,2025,15_19,373,Поронайский,15-19,4
поронайский,764.0,2025,20_24,373,Поронайский,20-24,5
поронайский,890.0,2025,25_29,373,Поронайский,25-29,6
поронайский,1366.0,2025,30_34,373,Поронайский,30-34,7
поронайский,1589.0,2025,35_39,373,Поронайский,35-39,8
поронайский,1530.0,2025,40_44,373,Поронайский,40-44,9
поронайский,1569.0,2025,45_49,373,Поронайский,45-49,10
поронайский,1219.0,2025,50_54,373,Поронайский,50-54,11
поронайский,1233.0,2025,55_59,373,Поронайский,55-59,12
поронайский,1493.0,2025,60_64,373,Поронайский,60-64,13
поронайский,1505.0,2025,65_69,373,Поронайский,65-69,14
поронайский,1015.0,2025,70_74,373,Поронайский,70-74,15
поронайский,352.0,2025,75_79,373,Поронайский,75-79,16
поронайский,487.0,2025,80_plus,373,Поронайский,80+,17
северо-курильский,14.0,2025,0,356,Северо-Курильский,0,0
северо-курильский,95.0,2025,1_4,356,Северо-Курильский,1-4,1
северо-курильский,96.0,2025,5_9,356,Северо-Курильский,5-9,2
северо-курильский,121.0,2025,10_14,356,Северо-Курильский,10-14,3
северо-курильский,90.0,2025,15_19,356,Северо-Курильский,15-19,4
северо-курильский,92.0,2025,20_24,356,Северо-Курильский,20-24,5
северо-курильский,162.0,2025,25_29,356,Северо-Курильский,25-29,6
северо-курильский,225.0,2025,30_34,356,Северо-Курильский,30-34,7
северо-курильский,255.0,2025,35_39,356,Северо-Курильский,35-39,8
северо-курильский,235.0,2025,40_44,356,Северо-Курильский,40-44,9
северо-курильский,201.0,2025,45_49,356,Северо-Курильский,45-49,10
северо-курильский,196.0,2025,50_54,356,Северо-Курильский,50-54,11
северо-курильский,151.0,2025,55_59,356,Северо-Курильский,55-59,12
северо-курильский,170.0,2025,60_64,356,Северо-Курильский,60-64,13
северо-курильский,148.0,2025,65_69,356,Северо-Курильский,65-69,14
северо-курильский,90.0,2025,70_74,356,Северо-Курильский,70-74,15
северо-курильский,11.0,2025,75_79,356,Северо-Курильский,75-79,16
северо-курильский,22.0,2025,80_plus,356,Северо-Курильский,80+,17
смирныховский,99.0,2025,0,372,Смирныховский,0,0
смирныховский,459.0,2025,1_4,372,Смирныховский,1-4,1
смирныховский,636.0,2025,5_9,372,Смирныховский,5-9,2
смирныховский,712.0,2025,10_14,372,Смирныховский,10-14,3
смирныховский,570.0,2025,15_19,372,Смирныховский,15-19,4
смирныховский,486.0,2025,20_24,372,Смирныховский,20-24,5
смирныховский,554.0,2025,25_29,372,Смирныховский,25-29,6
смирныховский,889.0,2025,30_34,372,Смирныховский,30-34,7
смирныховский,1026.0,2025,35_39,372,Смирныховский,35-39,8
смирныховский,988.0,2025,40_44,372,Смирныховский,40-44,9
смирныховский,889.0,2025,45_49,372,Смирныховский,45-49,10
смирныховский,739.0,2025,50_54,372,Смирныховский,50-54,11
смирныховский,758.0,2025,55_59,372,Смирныховский,55-59,12
смирныховский,873.0,2025,60_64,372,Смирныховский,60-64,13
смирныховский,892.0,2025,65_69,372,Смирныховский,65-69,14
смирныховский,535.0,2025,70_74,372,Смирныховский,70-74,15
смирныховский,200.0,2025,75_79,372,Смирныховский,75-79,16
смирныховский,237.0,2025,80_plus,372,Смирныховский,80+,17
томаринский,61.0,2025,0,367,Томаринский,0,0
томаринский,336.0,2025,1_4,367,Томаринский,1-4,1
томаринский,432.0,2025,5_9,367,Томаринский,5-9,2
томаринский,495.0,2025,10_14,367,Томаринский,10-14,3
томаринский,413.0,2025,15_19,367,Томаринский,15-19,4
томаринский,324.0,2025,20_24,367,Томаринский,20-24,5
томаринский,354.0,2025,25_29,367,Томаринский,25-29,6
томаринский,555.0,2025,30_34,367,Томаринский,30-34,7
томаринский,580.0,2025,35_39,367,Томаринский,35-39,8
томаринский,667.0,2025,40_44,367,Томаринский,40-44,9
томаринский,651.0,2025,45_49,367,Томаринский,45-49,10
томаринский,471.0,2025,50_54,367,Томаринский,50-54,11
томаринский,570.0,2025,55_59,367,Томаринский,55-59,12
томаринский,669.0,2025,60_64,367,Томаринский,60-64,13
томаринский,782.0,2025,65_69,367,Томаринский,65-69,14
томаринский,557.0,2025,70_74,367,Томаринский,70-74,15
томаринский,156.0,2025,75_79,367,Томаринский,75-79,16
томаринский,259.0,2025,80_plus,367,Томаринский,80+,17
тымовский,127.0,2025,0,371,Тымовский,0,0
тымовский,642.0,2025,1_4,371,Тымовский,1-4,1
тымовский,960.0,2025,5_9,371,Тымовский,5-9,2
тымовский,1030.0,2025,10_14,371,Тымовский,10-14,3
тымовский,853.0,2025,15_19,371,Тымовский,15-19,4
тымовский,555.0,2025,20_24,371,Тымовский,20-24,5
тымовский,766.0,2025,25_29,371,Тымовский,25-29,6
тымовский,1090.0,2025,30_34,371,Тымовский,30-34,7
тымовский,1120.0,2025,35_39,371,Тымовский,35-39,8
тымовский,1109.0,2025,40_44,371,Тымовский,40-44,9
тымовский,1154.0,2025,45_49,371,Тымовский,45-49,10
тымовский,917.0,2025,50_54,371,Тымовский,50-54,11
тымовский,863.0,2025,55_59,371,Тымовский,55-59,12
тымовский,1071.0,2025,60_64,371,Тымовский,60-64,13
